Time,e_y,e_yaw,e_yawrate,e_beta
1.31,5.76168446286829e-10,-3.18115587906459e-11,1.94856235797662e-10,-1.41939914275144e-12
1.32,5.71128033755031e-10,-3.16151772191697e-11,1.91963046693288e-10,-1.08630603870529e-12
1.33,5.680789172402e-10,-3.14875618526963e-11,1.89038730945684e-10,-7.6871778536032e-13
1.34,5.63094459948843e-10,-3.12673010420129e-11,1.86089408995517e-10,-4.70419875624168e-13
1.35,5.60002710869867e-10,-3.10961944626141e-11,1.83107919748743e-10,-1.95442268982674e-13
1.36,5.55094636922604e-10,-3.08528649893987e-11,1.80097503371373e-10,5.44536931047077e-14
1.37,5.51958478922643e-10,-3.06574998837775e-11,1.77041458653595e-10,2.7617319658805e-13
1.38,5.47151657315226e-10,-3.0392248057973e-11,1.73957794541947e-10,4.70511694887368e-13
1.39,5.43984413070575e-10,-3.01743250233692e-11,1.70832329320982e-10,6.35893127741324e-13
1.4,5.3923177034676e-10,-2.9888248929031e-11,1.67679245565562e-10,7.73812500728007e-13
1.41,5.35989030936435e-10,-2.96582394633922e-11,1.64486904276689e-10,8.83813309631182e-13
1.42,5.31299448880418e-10,-2.93612450390467e-11,1.61272659322392e-10,9.68273776047457e-13
1.43,5.27998977872812e-10,-2.91205447933511e-11,1.5803531762535e-10,1.02815234239445e-12
1.44,5.23308507638376e-10,-2.88221244699842e-11,1.54787974361547e-10,1.06585631016759e-12
1.45,5.19961851352946e-10,-2.85538787592775e-11,1.51535039613119e-10,1.08301578386754e-12
1.46,5.15340659035246e-10,-2.82451899580722e-11,1.48281832676997e-10,1.08190056856854e-12
1.47,5.11908737621525e-10,-2.79852296685386e-11,1.45020243174134e-10,1.06270391177235e-12
1.48,5.07264452664913e-10,-2.76747949549794e-11,1.41797305707972e-10,1.03442119246134e-12
1.49,5.03761476977616e-10,-2.74142639812561e-11,1.38509125251552e-10,9.92705382813207e-13
1.5,4.99123409269941e-10,-2.71112189164584e-11,1.35253186758331e-10,9.44649260942571e-13
1.51,4.95600005478991e-10,-2.68326241798159e-11,1.32061509905379e-10,8.92106257936258e-13
1.52,4.91000129443364e-10,-2.65261896037384e-11,1.28927506743735e-10,8.35140525896321e-13
1.53,4.87421658590392e-10,-2.62541011281639e-11,1.25817913660688e-10,7.71739391168834e-13
1.54,4.83819206920089e-10,-2.59743672913239e-11,1.22740633759114e-10,7.03629201065772e-13
1.55,4.79228212668659e-10,-2.56669663235386e-11,1.19675232716564e-10,6.30319755483041e-13
1.56,4.75569805757914e-10,-2.54014692216145e-11,1.1662785186364e-10,5.53066900723957e-13
1.57,4.71025884962728e-10,-2.50961405245335e-11,1.13624203963625e-10,4.74775989753366e-13
1.58,4.67358596267786e-10,-2.48260971331915e-11,1.10666160744478e-10,3.96306716992055e-13
1.59,4.62851978966228e-10,-2.45386001631689e-11,1.07755220432106e-10,3.18581025139144e-13
1.6,4.59160709453954e-10,-2.42622871202863e-11,1.0490196846087e-10,2.42590520094602e-13
1.61,4.54695836538122e-10,-2.39726261171709e-11,1.02106798313556e-10,1.70560769252337e-13
1.62,4.51010784274786e-10,-2.37056934538918e-11,9.9347029871409e-11,1.01737137223547e-13
1.63,4.46663150910354e-10,-2.34029089789498e-11,9.66320993404242e-11,3.79575537119194e-14
1.64,4.42992309501733e-10,-2.3143899885699e-11,9.39484845292105e-11,-2.19389623336106e-14
1.65,4.38570069150046e-10,-2.28705927081281e-11,9.13015149699447e-11,-7.79917720855808e-14
1.66,4.34903668633524e-10,-2.26092902385745e-11,8.87147059326004e-11,-1.28881038751337e-13
1.67,4.30682156604689e-10,-2.23278669325354e-11,8.62009305360057e-11,-1.73605951145711e-13
1.68,4.2691894464042e-10,-2.20884468873514e-11,8.37357897891433e-11,-2.14207488893909e-13
1.69,4.22784474096716e-10,-2.180521515124e-11,8.13311094239622e-11,-2.49982078460938e-13
1.7,4.19046131128198e-10,-2.15766473979476e-11,7.89919498226714e-11,-2.80365054464094e-13
1.71,4.14999590248044e-10,-2.12978643675125e-11,7.67082041737756e-11,-3.06526600379545e-13
1.72,4.11319867055226e-10,-2.10689689431826e-11,7.44923545546048e-11,-3.27355411171325e-13
1.73,4.07321287809737e-10,-2.08097660233511e-11,7.23241130250947e-11,-3.44773121314044e-13
1.74,4.03745481492024e-10,-2.05694867969337e-11,7.02218734319752e-11,-3.57432269698759e-13
1.75,3.99719368715523e-10,-2.03451357296713e-11,6.81701527459481e-11,-3.66633985232128e-13
1.76,3.96331856222787e-10,-2.00912891827479e-11,6.61804749937856e-11,-3.72098734253633e-13
1.77,3.92419430284008e-10,-1.98549898531653e-11,6.42588175327144e-11,-3.73065066829821e-13
1.78,3.88975074372411e-10,-1.96295744014432e-11,6.23626628380089e-11,-3.73339172168831e-13
1.79,3.85173670736094e-10,-1.94059314549757e-11,6.05152960517843e-11,-3.71134966145713e-13
1.8,3.81890963296883e-10,-1.91718796869976e-11,5.87327585723243e-11,-3.66530123556397e-13
1.81,3.78246767240853e-10,-1.89408437309965e-11,5.70096056874588e-11,-3.5981546898231e-13
1.82,3.74974717942678e-10,-1.87225637700492e-11,5.53072176995023e-11,-3.54015586271931e-13
1.83,3.71707997715021e-10,-1.85288627229753e-11,5.36391494616345e-11,-3.47938336138743e-13
1.84,3.68148178608863e-10,-1.83141311223076e-11,5.20146903112391e-11,-3.41113809204832e-13
1.85,3.64991592505248e-10,-1.81075804602397e-11,5.04554466205642e-11,-3.3205317611259e-13
1.86,3.61533025738936e-10,-1.79073944965363e-11,4.89492328173103e-11,-3.21814478817909e-13
1.87,3.58445717552058e-10,-1.77035151114634e-11,4.74890799622734e-11,-3.11294363684573e-13
1.88,3.55131035689737e-10,-1.74980572984897e-11,4.60779521925015e-11,-3.00030752849985e-13
1.89,3.52165407946359e-10,-1.72950548846099e-11,4.47006684841962e-11,-2.89868435608203e-13
1.9,3.48943096639687e-10,-1.70914492632593e-11,4.33562104126773e-11,-2.80929582889983e-13
1.91,3.46022765995713e-10,-1.68880762823823e-11,4.20366698691106e-11,-2.73993499078511e-13
1.92,3.42886607995752e-10,-1.67027754773218e-11,4.07442110222991e-11,-2.68370723179874e-13
1.93,3.398996639703e-10,-1.65334050667063e-11,3.94767862005323e-11,-2.64047690152041e-13
1.94,3.3684965927705e-10,-1.63475557035102e-11,3.82654907881301e-11,-2.58561754124502e-13
1.95,3.34084759856523e-10,-1.61574558001158e-11,3.71123775031807e-11,-2.51693931059264e-13
1.96,3.31105809436849e-10,-1.59776707542023e-11,3.59905927594834e-11,-2.45364537610451e-13
1.97,3.28411076111479e-10,-1.57917846780402e-11,3.48857578835411e-11,-2.40706289560088e-13
1.98,3.25516502641676e-10,-1.56169307657831e-11,3.38108196697271e-11,-2.36391847270366e-13
